Region,Province,City/Municipality,Head Office,Regular,Micro-finance Oriented,Branch-lite Unit
Region VIII (Eastern Visayas),Eastern Samar,Sulat,0,0,0,1
Region VIII (Eastern Visayas),Eastern Samar,Taft,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Abuyog,0,2,0,1
Region VIII (Eastern Visayas),Leyte,Alangalang,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Albuera,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Babatngon,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Barugo,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Bato,1,3,0,0
Region VIII (Eastern Visayas),Leyte,Baybay City,0,7,1,3
Region VIII (Eastern Visayas),Leyte,Burauen,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Calubian,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Capoocan,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Carigara,0,1,0,1
Region VIII (Eastern Visayas),Leyte,Dagami,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Dulag,1,0,0,0
Region VIII (Eastern Visayas),Leyte,Hilongos,1,2,0,2
Region VIII (Eastern Visayas),Leyte,Hindang,1,0,0,0
Region VIII (Eastern Visayas),Leyte,Inopacan,0,1,0,0
Region VIII (Eastern Visayas),Leyte,Isabel,0,1,0,1
Region VIII (Eastern Visayas),Leyte,Jaro,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Javier (Bugho),0,0,0,0
Region VIII (Eastern Visayas),Leyte,Julita,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Kananga,0,0,0,1
Region VIII (Eastern Visayas),Leyte,La Paz,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Leyte,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Macarthur,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Mahaplag,1,0,0,0
Region VIII (Eastern Visayas),Leyte,Matag-Ob,1,0,0,0
Region VIII (Eastern Visayas),Leyte,Matalom,0,1,0,0
Region VIII (Eastern Visayas),Leyte,Mayorga,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Merida,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Ormoc (City),1,28,1,5
Region VIII (Eastern Visayas),Leyte,Palo,0,1,0,2
Region VIII (Eastern Visayas),Leyte,Palompon,0,2,0,2
Region VIII (Eastern Visayas),Leyte,Pastrana,0,0,0,0
Region VIII (Eastern Visayas),Leyte,San Isidro,0,0,0,0
Region VIII (Eastern Visayas),Leyte,San Miguel,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Santa Fe,0,0,0,1
Region VIII (Eastern Visayas),Leyte,Tabango,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Tabontabon,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Tacloban (City/Capital),0,44,1,5
Region VIII (Eastern Visayas),Leyte,Tanauan,0,0,1,2
Region VIII (Eastern Visayas),Leyte,Tolosa,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Tunga,0,0,0,0
Region VIII (Eastern Visayas),Leyte,Villaba,0,0,0,1
Region VIII (Eastern Visayas),Northern Samar,Allen,0,1,0,3
Region VIII (Eastern Visayas),Northern Samar,Biri,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Bobon,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Capul,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Catarman (Capital),0,14,0,1
Region VIII (Eastern Visayas),Northern Samar,Catubig,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Gamay,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Laoang,0,1,0,1
Region VIII (Eastern Visayas),Northern Samar,Lapinig,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Las Navas,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Lavezares,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Lope De Vega,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Mapanas,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Mondragon,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Palapag,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Pambujan,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Rosario,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,San Antonio,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,San Isidro,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,San Jose,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,San Roque,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,San Vicente,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Silvino Lobos,0,0,0,0
Region VIII (Eastern Visayas),Northern Samar,Victoria,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Anahawan,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Bontoc,0,1,0,0
Region VIII (Eastern Visayas),Southern Leyte,Hinunangan,0,0,0,2
Region VIII (Eastern Visayas),Southern Leyte,Hinundayan,1,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Libagon,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Liloan,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Limasawa,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Maasin (City/Capital),1,10,1,2
Region VIII (Eastern Visayas),Southern Leyte,Macrohon,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Malitbog,1,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Padre Burgos,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Pintuyan,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Saint Bernard,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,San Francisco,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,San Juan (Cabalian),1,1,0,0
Region VIII (Eastern Visayas),Southern Leyte,San Ricardo,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Silago,0,0,0,0
Region VIII (Eastern Visayas),Southern Leyte,Sogod,0,8,0,2
Region VIII (Eastern Visayas),Southern Leyte,Tomas Oppus,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Almagro,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Basey,0,0,0,2
Region VIII (Eastern Visayas),Western Samar,Calbayog (City),1,11,0,5
Region VIII (Eastern Visayas),Western Samar,Calbiga,0,0,0,1
Region VIII (Eastern Visayas),Western Samar,City of Catbalogan (Capital),0,13,1,1
Region VIII (Eastern Visayas),Western Samar,Daram,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Gandara,1,0,0,0
Region VIII (Eastern Visayas),Western Samar,Hinabangan,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Jiabong,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Marabut,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Matuguinao,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Motiong,0,0,0,1
Region VIII (Eastern Visayas),Western Samar,Pagsanghan,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Paranas (Wright),0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Pinabacdao,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,San Jorge,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,San Jose De Buan,0,0,0,1
Region VIII (Eastern Visayas),Western Samar,San Sebastian,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Santa Margarita,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Santa Rita,0,1,0,1
Region VIII (Eastern Visayas),Western Samar,Santo Nino,0,0,0,2
Region VIII (Eastern Visayas),Western Samar,Tagapul-An,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Talalora,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Tarangnan,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Villareal,0,0,0,0
Region VIII (Eastern Visayas),Western Samar,Zumarraga,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Baungon,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Cabanglasan,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Damulog,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Dangcagan,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Don Carlos,0,2,0,0
Region X (Northern Mindanao),Bukidnon,Impasug-Ong,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Kadingilan,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Kalilangan,1,2,0,1
Region X (Northern Mindanao),Bukidnon,Kibawe,1,0,0,1
Region X (Northern Mindanao),Bukidnon,Kitaotao,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Lantapan,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Libona,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Malaybalay (City/Capital),2,15,0,6
Region X (Northern Mindanao),Bukidnon,Malitbog,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Manolo Fortich,1,3,0,4
Region X (Northern Mindanao),Bukidnon,Maramag,0,13,0,3
Region X (Northern Mindanao),Bukidnon,Pangantucan,0,0,0,0
Region X (Northern Mindanao),Bukidnon,Quezon,0,5,0,0
Region X (Northern Mindanao),Bukidnon,San Fernando,0,0,0,1
Region X (Northern Mindanao),Bukidnon,Sumilao,0,1,0,0
Region X (Northern Mindanao),Bukidnon,Talakag,0,1,0,1
Region X (Northern Mindanao),Bukidnon,Valencia City,0,26,0,3
Region X (Northern Mindanao),Camiguin,Catarman,0,0,0,0
Region X (Northern Mindanao),Camiguin,Guinsiliban,0,0,0,0
Region X (Northern Mindanao),Camiguin,Mahinog,0,0,0,0
Region X (Northern Mindanao),Camiguin,Mambajao (Capital),0,3,0,3
Region X (Northern Mindanao),Camiguin,Sagay,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Bacolod,0,1,0,0
Region X (Northern Mindanao),Lanao del Norte,Baloi,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Baroy,0,1,0,0
Region X (Northern Mindanao),Lanao del Norte,Iligan City,0,31,0,4
Region X (Northern Mindanao),Lanao del Norte,Kapatagan,0,2,0,0
Region X (Northern Mindanao),Lanao del Norte,Kauswagan,0,1,0,0
Region X (Northern Mindanao),Lanao del Norte,Kolambugan,0,5,0,1
Region X (Northern Mindanao),Lanao del Norte,Lala,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Linamon,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Magsaysay,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Maigo,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Matungao,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Munai,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Nunangan,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Pantao Ragat,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Pantar,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Poona Piagaso,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Salvador,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Sapad,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Sultan Naga Dimaporo (Karomatan),0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Tagoloan,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Tangcal,0,0,0,0
Region X (Northern Mindanao),Lanao del Norte,Tubod (Capital),1,1,0,0
Region X (Northern Mindanao),Misamis Occidental,Aloran,0,1,0,0
Region X (Northern Mindanao),Misamis Occidental,Baliangao,0,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Bonifacio,1,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Calamba,0,2,0,4
Region X (Northern Mindanao),Misamis Occidental,Clarin,0,1,0,1
Region X (Northern Mindanao),Misamis Occidental,Concepcion,0,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Don Victoriano Chiongbian (Don Mariano Marcos),0,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Jimenez,1,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Lopez Jaena,1,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Oroquieta (City/Capital),0,9,1,3
Region X (Northern Mindanao),Misamis Occidental,Ozamis (City),1,24,0,6
Region X (Northern Mindanao),Misamis Occidental,Panaon,1,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Plaridel,1,0,0,1
Region X (Northern Mindanao),Misamis Occidental,Sapang Dalaga,0,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Sinacaban,0,0,0,2
Region X (Northern Mindanao),Misamis Occidental,Tangub (City),1,0,0,0
Region X (Northern Mindanao),Misamis Occidental,Tudela,1,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Alubijid,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Balingasag,1,2,0,2
Region X (Northern Mindanao),Misamis Oriental,Balingoan,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Binuangan,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Cagayan De Oro (City/Capital),5,124,0,14
Region X (Northern Mindanao),Misamis Oriental,Claveria,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,El Salvador City,1,1,0,1
Region X (Northern Mindanao),Misamis Oriental,Gingoog (City),1,9,0,6
Region X (Northern Mindanao),Misamis Oriental,Gitagum,1,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Initao,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Jasaan,0,1,0,1
Region X (Northern Mindanao),Misamis Oriental,Kinoguitan,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Lagonglong,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Laguindingan,0,0,0,2
Region X (Northern Mindanao),Misamis Oriental,Libertad,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Lugait,0,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Magsaysay (Linugos),0,0,0,1
Region X (Northern Mindanao),Misamis Oriental,Manticao,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Medina,1,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Naawan,1,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Opol,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Salay,0,1,0,0
Region X (Northern Mindanao),Misamis Oriental,Sugbongcogon,0,0,0,1
Region X (Northern Mindanao),Misamis Oriental,Tagoloan,0,3,0,2
Region X (Northern Mindanao),Misamis Oriental,Talisayan,1,0,0,0
Region X (Northern Mindanao),Misamis Oriental,Villanueva,0,3,0,2
Region XI (Davao Region),Compostela Valley Province,Asuncion (Saug),0,0,0,1
Region XI (Davao Region),Compostela Valley Province,Braulio E Dujali,0,0,0,0
Region XI (Davao Region),Compostela Valley Province,Carmen,0,1,0,2
Region XI (Davao Region),Compostela Valley Province,Compostela,1,3,0,1
Region XI (Davao Region),Compostela Valley Province,Island Garden City Of Samal,1,4,0,4
Region XI (Davao Region),Compostela Valley Province,Kapalong,1,2,0,2
Region XI (Davao Region),Compostela Valley Province,Laak (San Vicente),0,1,0,0
Region XI (Davao Region),Compostela Valley Province,Mabini (Dona Alicia),0,0,0,0
Region XI (Davao Region),Compostela Valley Province,Maco,1,0,0,0
Region XI (Davao Region),Compostela Valley Province,Maragusan (San Mariano),0,0,0,0
Region XI (Davao Region),Compostela Valley Province,Mawab,0,1,0,0
Region XI (Davao Region),Compostela Valley Province,Monkayo,0,0,0,2
Region XI (Davao Region),Compostela Valley Province,Montevista,0,1,0,1
Region XI (Davao Region),Compostela Valley Province,Nabunturan (Capital),0,0,0,1
Region XI (Davao Region),Compostela Valley Province,New Bataan,1,7,1,4
Region XI (Davao Region),Compostela Valley Province,New Corella,0,1,0,0
Region XI (Davao Region),Compostela Valley Province,Panabo City,0,18,0,8
Region XI (Davao Region),Compostela Valley Province,Pantukan,0,0,0,0
Region XI (Davao Region),Compostela Valley Province,San Isidro,0,0,0,0
Region XI (Davao Region),Compostela Valley Province,Santo Tomas,0,1,0,4
Region XI (Davao Region),Compostela Valley Province,Tagum (City/Capital),1,38,1,5
Region XI (Davao Region),Compostela Valley Province,Talaingod,0,0,0,0
Region XI (Davao Region),Davao Occidental,Don Marcelino,0,1,0,1
Region XI (Davao Region),Davao Occidental,Jose Abad Santos (Trinidad),0,3,0,0
Region XI (Davao Region),Davao Occidental,Malita,0,1,0,1
Region XI (Davao Region),Davao Occidental,Santa Maria,0,1,0,0
Region XI (Davao Region),Davao Occidental,Sarangani,0,0,0,0
Region XI (Davao Region),Davao Oriental,Baganga,0,0,0,2
Region XI (Davao Region),Davao Oriental,Banaybanay,0,0,0,2
Region XI (Davao Region),Davao Oriental,Boston,0,5,1,2
Region XI (Davao Region),Davao Oriental,Caraga,0,1,0,1
Region XI (Davao Region),Davao Oriental,Cateel,0,0,0,0
Region XI (Davao Region),Davao Oriental,City Of Mati (Capital),0,0,0,1
Region XI (Davao Region),Davao Oriental,Governor Generoso,2,22,1,10
Region XI (Davao Region),Davao Oriental,Lupon,1,1,0,0
Region XI (Davao Region),Davao Oriental,Manay,0,2,0,0
Region XI (Davao Region),Davao Oriental,San Isidro,0,0,0,1
Region XI (Davao Region),Davao Oriental,Tarragona,0,2,0,1
Region XI (Davao Region),Davao del Sur,Bansalan,0,4,0,0
Region XI (Davao Region),Davao del Sur,Davao (City),3,235,3,26
Region XI (Davao Region),Davao del Sur,Digos (City/Capital),2,21,0,4
Region XI (Davao Region),Davao del Sur,Hagonoy,0,0,0,1
Region XI (Davao Region),Davao del Sur,Kiblawan,0,0,0,0
Region XI (Davao Region),Davao del Sur,Magsaysay,0,0,0,0
Region XI (Davao Region),Davao del Sur,Malalag,0,1,1,0
Region XI (Davao Region),Davao del Sur,Matanao,0,0,0,1
Region XI (Davao Region),Davao del Sur,Padada,0,1,0,1
Region XI (Davao Region),Davao del Sur,Santa Cruz,0,2,0,0
Region XI (Davao Region),Davao del Sur,Sulop,0,0,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Alamada,0,0,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Aleosan,0,0,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Antipas,0,3,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Arakan,0,0,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Banisilan,0,0,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Carmen,0,1,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Cotabato City,0,22,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Kabacan,0,8,1,0
Region XII (SOCCSKSARGEN),North Cotabato,Kidapawan (City/Capital),1,20,1,3
Region XII (SOCCSKSARGEN),North Cotabato,Libungan,0,1,0,1
Region XII (SOCCSKSARGEN),North Cotabato,M'Lang,0,3,0,3
Region XII (SOCCSKSARGEN),North Cotabato,Magpet,0,0,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Makilala,0,1,0,0
Region XII (SOCCSKSARGEN),North Cotabato,Matalam,0,1,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Midsayap,1,9,1,2
Region XII (SOCCSKSARGEN),North Cotabato,Pigkawayan,1,2,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Pikit,0,0,0,0
Region XII (SOCCSKSARGEN),North Cotabato,President Roxas,0,0,0,1
Region XII (SOCCSKSARGEN),North Cotabato,Tulunan,0,1,0,1
Region XII (SOCCSKSARGEN),Sarangani,Alabel (Capital),1,2,0,0
Region XII (SOCCSKSARGEN),Sarangani,Glan,0,2,0,1
Region XII (SOCCSKSARGEN),Sarangani,Kiamba,1,0,0,1
Region XII (SOCCSKSARGEN),Sarangani,Maasim,0,1,0,0
Region XII (SOCCSKSARGEN),Sarangani,Maitum,0,1,0,0
Region XII (SOCCSKSARGEN),Sarangani,Malapatan,0,0,0,0
Region XII (SOCCSKSARGEN),Sarangani,Malungon,0,1,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Banga,0,0,0,1
Region XII (SOCCSKSARGEN),South Cotabato,City of Koronadal (Capital),2,68,0,11
Region XII (SOCCSKSARGEN),South Cotabato,General Santos City (Dadiangas),0,26,0,5
Region XII (SOCCSKSARGEN),South Cotabato,Lake Sebu,0,0,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Norala,1,1,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Polomolok,1,7,0,3
Region XII (SOCCSKSARGEN),South Cotabato,Santo Nino,0,0,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Surallah,0,5,0,2
Region XII (SOCCSKSARGEN),South Cotabato,T'Boli,0,2,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Tampakan,0,0,0,1
Region XII (SOCCSKSARGEN),South Cotabato,Tantangan,0,1,0,0
Region XII (SOCCSKSARGEN),South Cotabato,Tupi,0,3,0,1
Region XII (SOCCSKSARGEN),Sultan Kudarat,Bagumbayan,0,0,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Columbio,0,0,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Esperanza,0,1,0,1
Region XII (SOCCSKSARGEN),Sultan Kudarat,Isulan (Capital),0,9,0,1
Region XII (SOCCSKSARGEN),Sultan Kudarat,Kalamansig,0,1,0,1
Region XII (SOCCSKSARGEN),Sultan Kudarat,Lambayong (Mariano Marcos),0,0,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Lebak,0,0,0,2
Region XII (SOCCSKSARGEN),Sultan Kudarat,Lutayan,1,2,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Palimbang,0,0,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,President Quirino,0,1,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Sen. Ninoy Aquino,0,1,0,0
Region XII (SOCCSKSARGEN),Sultan Kudarat,Tacurong City,0,15,0,3
Region XIII (Caraga),Agusan del Norte,Buenavista,0,1,0,0
Region XIII (Caraga),Agusan del Norte,Butuan (City/Capital),1,43,0,5
Region XIII (Caraga),Agusan del Norte,Cabadbaran City,0,6,0,3
Region XIII (Caraga),Agusan del Norte,Carmen,0,0,0,0
Region XIII (Caraga),Agusan del Norte,Jabonga,0,0,0,0
Region XIII (Caraga),Agusan del Norte,Kitcharao,0,1,0,1
Region XIII (Caraga),Agusan del Norte,Las Nieves,0,0,0,0
Region XIII (Caraga),Agusan del Norte,Magallanes,0,0,0,0
Region XIII (Caraga),Agusan del Norte,Nasipit,0,2,0,0
Region XIII (Caraga),Agusan del Norte,Remedios T. Romualdez,0,0,0,0
Region XIII (Caraga),Agusan del Norte,Santiago,0,0,0,1
Region XIII (Caraga),Agusan del Norte,Tubay,0,0,0,0
Region XIII (Caraga),Agusan del Sur,Bayugan City,0,8,0,5
Region XIII (Caraga),Agusan del Sur,Bunawan,0,0,0,0
Region XIII (Caraga),Agusan del Sur,Esperanza,0,0,0,0
Region XIII (Caraga),Agusan del Sur,La Paz,0,0,0,2
Region XIII (Caraga),Agusan del Sur,Loreto,0,0,0,1
Region XIII (Caraga),Agusan del Sur,Prosperidad (Capital),0,3,0,0
Region XIII (Caraga),Agusan del Sur,Rosario,0,0,0,1
Region XIII (Caraga),Agusan del Sur,San Francisco,1,13,0,2
Region XIII (Caraga),Agusan del Sur,San Luis,0,0,0,1
Region XIII (Caraga),Agusan del Sur,Santa Josefa,0,1,0,0
Region XIII (Caraga),Agusan del Sur,Sibagat,0,1,0,0
Region XIII (Caraga),Agusan del Sur,Talacogon,0,1,0,1
Region XIII (Caraga),Agusan del Sur,Trento,0,5,0,3
Region XIII (Caraga),Agusan del Sur,Veruela,0,0,0,0
Region XIII (Caraga),Dinagat Islands,Basilisa (Rizal),0,0,0,0
Region XIII (Caraga),Dinagat Islands,Cagdianao,0,0,0,0
Region XIII (Caraga),Dinagat Islands,Dinagat,0,0,0,0
Region XIII (Caraga),Dinagat Islands,Libjo,0,0,0,0
Region XIII (Caraga),Dinagat Islands,Loreto,0,0,0,0
Region XIII (Caraga),Dinagat Islands,San Jose (Capital),0,2,0,2
Region XIII (Caraga),Dinagat Islands,Tubajon,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Alegria,0,1,0,0
Region XIII (Caraga),Surigao del Norte,Bacuag,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Burgos,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Claver,0,4,0,1
Region XIII (Caraga),Surigao del Norte,Dapa,0,5,0,1
Region XIII (Caraga),Surigao del Norte,Del Carmen,0,0,0,1
Region XIII (Caraga),Surigao del Norte,Gen Luna,0,1,0,1
Region XIII (Caraga),Surigao del Norte,Gigaquit,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Mainit,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Malimono,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Pilar,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Placer,0,2,0,1
Region XIII (Caraga),Surigao del Norte,San Benito,0,0,0,0
Region XIII (Caraga),Surigao del Norte,San Francisco,0,1,0,0
Region XIII (Caraga),Surigao del Norte,San Isidro,0,0,0,1
Region XIII (Caraga),Surigao del Norte,Santa Monica (Sapao),0,1,0,0
Region XIII (Caraga),Surigao del Norte,Sison,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Socorro,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Surigao (City/Capital),1,23,0,0
Region XIII (Caraga),Surigao del Norte,Tagana-An,0,0,0,0
Region XIII (Caraga),Surigao del Norte,Tubod,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Barobo,0,1,0,3
Region XIII (Caraga),Surigao del Sur,Bayabas,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Bislig City,0,7,0,4
Region XIII (Caraga),Surigao del Sur,Cagwait,0,1,0,2
Region XIII (Caraga),Surigao del Sur,Cantilan,2,1,0,1
Region XIII (Caraga),Surigao del Sur,Carmen,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Carrascal,1,1,0,1
Region XIII (Caraga),Surigao del Sur,Cortes,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Hinatuan,0,1,0,1
Region XIII (Caraga),Surigao del Sur,Lanuza,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Lianga,1,1,0,0
Region XIII (Caraga),Surigao del Sur,Lingig,0,1,0,0
Region XIII (Caraga),Surigao del Sur,Madrid,0,4,0,1
Region XIII (Caraga),Surigao del Sur,Marihatag,0,0,0,2
Region XIII (Caraga),Surigao del Sur,San Agustin,0,1,0,0
Region XIII (Caraga),Surigao del Sur,San Miguel,0,1,0,0
Region XIII (Caraga),Surigao del Sur,Tagbina,0,1,0,2
Region XIII (Caraga),Surigao del Sur,Tago,0,0,0,0
Region XIII (Caraga),Surigao del Sur,Tandag City,1,12,0,4
